0.423,1.809,93.778
0.424,1.903,93.734
0.425,1.996,93.692
0.426,2.09,93.654
0.427,2.184,93.619
0.428,2.277,93.59
0.429,2.371,93.565
0.43,2.464,93.547
0.431,2.558,93.535
0.432,2.651,93.53
0.433,2.745,93.533
0.434,2.839,93.543
0.435,2.932,93.562
0.436,3.026,93.589
0.437,3.119,93.624
0.438,3.213,93.668
0.439,3.307,93.72
0.44,3.4,93.78
0.441,3.494,93.848
0.442,3.588,93.925
0.443,3.682,94.008
0.444,3.776,94.099
0.445,3.87,94.196
0.446,3.964,94.3
0.447,4.059,94.408
0.448,4.153,94.522
0.449,4.248,94.639
0.45,4.343,94.759
0.451,4.437,94.882
0.452,4.532,95.007
0.453,4.627,95.132
0.454,4.723,95.257
0.455,4.818,95.381
0.456,4.913,95.503
0.457,5.009,95.622
0.458,5.105,95.738
0.459,5.2,95.849
0.46,5.296,95.955
0.461,5.392,96.054
0.462,5.488,96.147
0.463,5.585,96.232
0.464,5.681,96.309
0.465,5.777,96.378
0.466,5.874,96.438
0.467,5.97,96.488
0.468,6.067,96.528
0.469,6.163,96.558
0.47,6.26,96.578
0.471,0.073,96.589
0.472,0.17,96.588
0.473,0.266,96.578
0.474,0.363,96.559
0.475,0.459,96.529
0.476,0.556,96.491
0.477,0.652,96.444
0.478,0.749,96.389
0.479,0.845,96.327
0.48,0.941,96.258
0.481,1.038,96.182
0.482,1.134,96.102
0.483,1.23,96.017
0.484,1.326,95.929
0.485,1.422,95.837
0.486,1.517,95.744
0.487,1.613,95.65
0.488,1.709,95.556
0.489,1.804,95.463
0.49,1.9,95.371
0.491,1.995,95.282
0.492,2.09,95.197
0.493,2.185,95.115
0.494,2.281,95.039
0.495,2.376,94.968
0.496,2.47,94.903
0.497,2.565,94.845
0.498,2.66,94.794
0.499,2.755,94.75
0.5,2.85,94.715
0.501,2.944,94.688
0.502,3.039,94.67
0.503,3.134,94.66
0.504,3.228,94.658
0.505,3.323,94.666
0.506,3.418,94.681
0.507,3.512,94.705
0.508,3.607,94.736
0.509,3.702,94.776
0.51,3.797,94.822
0.511,3.891,94.874
0.512,3.986,94.933
0.513,4.081,94.997
0.514,4.176,95.066
0.515,4.271,95.138
0.516,4.367,95.214
0.517,4.462,95.291
0.518,4.557,95.371
0.519,4.653,95.45
0.52,4.748,95.53
0.521,4.844,95.608
0.522,4.939,95.684
0.523,5.035,95.757
0.524,5.131,95.826
0.525,5.227,95.89
0.526,5.323,95.949
0.527,5.419,96.002
0.528,5.515,96.048
0.529,5.611,96.086
0.53,5.707,96.116
0.531,5.803,96.137
0.532,5.899,96.15
0.533,5.995,96.152
0.534,6.091,96.145
0.535,6.188,96.128
0.536,0.0,96.101
0.537,0.097,96.064
0.538,0.193,96.017
0.539,0.289,95.961
0.54,0.385,95.894
0.541,0.48,95.819
0.542,0.576,95.734
0.543,0.672,95.641
0.544,0.767,95.54
0.545,0.863,95.432
0.546,0.958,95.318
0.547,1.054,95.198
0.548,1.149,95.072
0.549,1.244,94.943
0.55,1.339,94.81
0.551,1.433,94.675
0.552,1.528,94.537
0.553,1.622,94.4
0.554,1.717,94.262
0.555,1.811,94.125
0.556,1.905,93.99
0.557,1.999,93.857
0.558,2.093,93.728
0.559,2.186,93.603
0.56,2.28,93.483
0.561,2.373,93.369
0.562,2.467,93.26
0.563,2.56,93.158
0.564,2.653,93.064
0.565,2.746,92.977
0.566,2.839,92.897
0.567,2.932,92.826
0.568,3.025,92.763
0.569,3.117,92.709
0.57,3.21,92.663
0.571,3.303,92.625
0.572,3.395,92.596
0.573,3.488,92.575
0.574,3.58,92.561
0.575,3.673,92.555
0.576,3.765,92.557
0.577,3.858,92.564
0.578,3.951,92.578
0.579,4.043,92.597
0.58,4.136,92.621
0.581,4.228,92.65
0.582,4.321,92.681
0.583,4.414,92.715
0.584,4.507,92.751
0.585,4.599,92.788
0.586,4.692,92.826
0.587,4.785,92.862
0.588,4.878,92.897
0.589,4.971,92.93
0.59,5.064,92.959
0.591,5.157,92.985
0.592,5.25,93.006
0.593,5.343,93.021
0.594,5.436,93.03
0.595,5.529,93.032
0.596,5.622,93.027
0.597,5.715,93.014
0.598,5.808,92.993
0.599,5.901,92.963
0.6,5.994,92.923
0.601,6.087,92.875
0.602,6.179,92.816
0.603,6.272,92.748
0.604,0.082,92.671
0.605,0.174,92.584
0.606,0.267,92.487
0.607,0.359,92.381
0.608,0.452,92.266
0.609,0.544,92.143
0.61,0.636,92.011
0.611,0.728,91.872
0.612,0.82,91.725
0.613,0.911,91.572
0.614,1.003,91.413
0.615,1.094,91.249
0.616,1.185,91.08
0.617,1.276,90.908
0.618,1.367,90.733
0.619,1.458,90.555
0.62,1.548,90.377
0.621,1.639,90.197
0.622,1.729,90.018
0.623,1.819,89.84
0.624,1.908,89.664
0.625,1.998,89.491
0.626,2.087,89.321
0.627,2.177,89.154
0.628,2.266,88.992
0.629,2.355,88.836
0.63,2.443,88.685
0.631,2.532,88.541
0.632,2.62,88.403
0.633,2.709,88.272
0.634,2.797,88.148
0.635,2.885,88.033
0.636,2.973,87.924
0.637,3.061,87.824
0.638,3.149,87.732
0.639,3.236,87.648
0.64,3.324,87.572
0.641,3.412,87.504
0.642,3.499,87.444
0.643,3.586,87.39
0.644,3.674,87.344
0.645,3.761,87.305
0.646,3.848,87.271
0.647,3.936,87.244
0.648,4.023,87.222
0.649,4.11,87.204
0.65,4.197,87.191
0.651,4.284,87.181
0.652,4.372,87.173
0.653,4.459,87.168
0.654,4.546,87.164
0.655,4.633,87.161
0.656,4.72,87.158
0.657,4.807,87.154
0.658,4.895,87.148
0.659,4.982,87.14
0.66,5.069,87.129
0.661,5.156,87.114
0.662,5.243,87.095
0.663,5.33,87.07
0.664,5.417,87.04
0.665,5.504,87.004
0.666,5.591,86.961
0.667,5.678,86.91
0.668,5.765,86.852
0.669,5.852,86.786
0.67,5.939,86.712
0.671,6.025,86.629
0.672,6.112,86.537
0.673,6.198,86.436
0.674,0.002,86.327
0.675,0.088,86.208
0.676,0.174,86.08
0.677,0.26,85.944
0.678,0.346,85.799
0.679,0.432,85.646
0.68,0.517,85.485
0.681,0.603,85.316
0.682,0.688,85.139
0.683,0.773,84.956
0.684,0.858,84.767
0.685,0.942,84.572
0.686,1.027,84.371
0.687,1.111,84.166
0.688,1.195,83.957
0.689,1.279,83.745
0.69,1.363,83.53
0.691,1.446,83.314
0.692,1.529,83.096
0.693,1.612,82.877
0.694,1.695,82.658
0.695,1.778,82.44
0.696,1.86,82.224
0.697,1.942,82.009
0.698,2.024,81.798
0.699,2.106,81.589
0.7,2.187,81.384
0.701,2.268,81.184
0.702,2.35,80.988
0.703,2.43,80.797
0.704,2.511,80.612
0.705,2.592,80.434
0.706,2.672,80.261
0.707,2.752,80.095
0.708,2.832,79.936
0.709,2.912,79.784
0.71,2.992,79.639
0.711,3.071,79.501
0.712,3.151,79.371
0.713,3.23,79.248
0.714,3.309,79.132
0.715,3.388,79.023
0.716,3.467,78.921
0.717,3.546,78.826
0.718,3.625,78.738
0.719,3.704,78.655
0.72,3.782,78.579
0.721,3.861,78.508
0.722,3.939,78.442
0.723,4.018,78.381
0.724,4.096,78.324
0.725,4.174,78.271
0.726,4.253,78.221
0.727,4.331,78.174
0.728,4.409,78.129
0.729,4.487,78.085
0.73,4.565,78.043
0.731,4.643,78.001
0.732,4.721,77.958
0.733,4.799,77.915
0.734,4.877,77.871
0.735,4.955,77.824
0.736,5.033,77.775
0.737,5.11,77.723
0.738,5.188,77.668
0.739,5.266,77.608
0.74,5.343,77.543
0.741,5.421,77.474
0.742,5.498,77.398
0.743,5.576,77.317
0.744,5.653,77.229
0.745,5.73,77.135
0.746,5.807,77.034
0.747,5.884,76.925
0.748,5.961,76.809
0.749,6.038,76.685
0.75,6.114,76.554
0.751,6.191,76.414
0.752,6.267,76.267
0.753,0.06,76.111
0.754,0.136,75.948
0.755,0.212,75.777
0.756,0.288,75.599
0.757,0.363,75.413
0.758,0.439,75.219
0.759,0.514,75.019
0.76,0.589,74.812
0.761,0.663,74.598
0.762,0.738,74.379
0.763,0.812,74.154
0.764,0.886,73.923
0.765,0.96,73.688
0.766,1.033,73.448
0.767,1.107,73.205
0.768,1.18,72.958
0.769,1.253,72.708
0.77,1.325,72.455
0.771,1.398,72.201
0.772,1.47,71.945
0.773,1.541,71.689
0.774,1.613,71.432
0.775,1.684,71.175
0.776,1.755,70.919
0.777,1.826,70.663
0.778,1.897,70.41
0.779,1.967,70.158
0.78,2.037,69.909
0.781,2.107,69.663
0.782,2.176,69.419
0.783,2.246,69.18
0.784,2.315,68.945
0.785,2.384,68.713
0.786,2.452,68.487
0.787,2.521,68.265
0.788,2.589,68.049
0.789,2.657,67.838
0.79,2.724,67.632
0.791,2.792,67.433
0.792,2.859,67.239
0.793,2.926,67.051
0.794,2.993,66.869
0.795,3.06,66.693
0.796,3.127,66.523
0.797,3.193,66.36
0.798,3.259,66.202
0.799,3.326,66.051
0.8,3.392,65.905
0.801,3.457,65.765
0.802,3.523,65.631
0.803,3.589,65.502
0.804,3.654,65.379
0.805,3.719,65.26
0.806,3.785,65.147
0.807,3.85,65.038
0.808,3.915,64.933
0.809,3.98,64.832
0.81,4.044,64.735
0.811,4.109,64.641
0.812,4.174,64.55
0.813,4.238,64.462
0.814,4.303,64.376
0.815,4.367,64.292
0.816,4.431,64.209
0.817,4.495,64.128
0.818,4.559,64.047
0.819,4.623,63.967
0.82,4.687,63.887
0.821,4.751,63.806
0.822,4.815,63.724
0.823,4.879,63.641
0.824,4.942,63.556
0.825,5.006,63.469
0.826,5.069,63.38
0.827,5.133,63.288
0.828,5.196,63.193
0.829,5.259,63.095
0.83,5.322,62.992
0.831,5.385,62.886
0.832,5.448,62.775
0.833,5.51,62.66
0.834,5.573,62.539
0.835,5.635,62.414
0.836,5.698,62.283
0.837,5.76,62.146
0.838,5.822,62.004
0.839,5.884,61.856
0.84,5.946,61.701
0.841,6.007,61.541
0.842,6.069,61.374
0.843,6.13,61.201
0.844,6.191,61.022
0.845,6.252,60.837
0.846,0.03,60.645
0.847,0.09,60.447
0.848,0.151,60.242
0.849,0.211,60.032
0.85,0.271,59.815
0.851,0.33,59.593
0.852,0.39,59.365
0.853,0.449,59.131
0.854,0.508,58.891
0.855,0.567,58.647
0.856,0.626,58.397
0.857,0.684,58.143
0.858,0.742,57.883
0.859,0.8,57.62
0.86,0.857,57.352
0.861,0.914,57.081
0.862,0.971,56.806
0.863,1.028,56.528
0.864,1.084,56.247
0.865,1.14,55.963
0.866,1.196,55.676
0.867,1.252,55.388
0.868,1.307,55.098
0.869,1.362,54.806
0.87,1.417,54.513
0.871,1.471,54.219
0.872,1.525,53.925
0.873,1.579,53.63
0.874,1.632,53.335
0.875,1.685,53.04
0.876,1.738,52.746
0.877,1.791,52.453
0.878,1.843,52.161
0.879,1.895,51.87
0.88,1.947,51.58
0.881,1.998,51.292
0.882,2.05,51.007
0.883,2.1,50.723
0.884,2.151,50.442
0.885,2.201,50.163
0.886,2.251,49.887
0.887,2.301,49.615
0.888,2.351,49.345
0.889,2.4,49.078
0.89,2.449,48.815
0.891,2.497,48.556
0.892,2.546,48.3
0.893,2.594,48.047
0.894,2.642,47.799
0.895,2.69,47.554
0.896,2.737,47.314
0.897,2.784,47.077
0.898,2.831,46.845
0.899,2.878,46.617
0.9,2.924,46.392
0.901,2.971,46.172
0.902,3.017,45.957
0.903,3.063,45.745
0.904,3.108,45.538
0.905,3.154,45.334
0.906,3.199,45.135
0.907,3.244,44.94
0.908,3.289,44.749
0.909,3.333,44.562
0.91,3.378,44.379
0.911,3.422,44.2
0.912,3.466,44.025
0.913,3.51,43.853
0.914,3.554,43.685
0.915,3.598,43.52
0.916,3.641,43.359
0.917,3.684,43.202
0.918,3.728,43.047
0.919,3.77,42.896
0.92,3.813,42.747
0.921,3.856,42.601
0.922,3.898,42.458
0.923,3.941,42.318
0.924,3.983,42.18
0.925,4.025,42.044
0.926,4.067,41.911
0.927,4.109,41.779
0.928,4.151,41.649
0.929,4.192,41.521
0.93,4.234,41.395
0.931,4.275,41.27
0.932,4.316,41.146
0.933,4.357,41.023
0.934,4.398,40.901
0.935,4.439,40.78
0.936,4.48,40.659
0.937,4.521,40.539
0.938,4.561,40.419
0.939,4.601,40.299
0.94,4.642,40.179
0.941,4.682,40.059
0.942,4.722,39.939
0.943,4.762,39.818
0.944,4.801,39.696
0.945,4.841,39.573
0.946,4.881,39.45
0.947,4.92,39.325
0.948,4.959,39.199
0.949,4.998,39.072
0.95,5.037,38.943
0.951,5.076,38.812
0.952,5.115,38.68
0.953,5.154,38.545
0.954,5.192,38.409
0.955,5.23,38.27
0.956,5.269,38.129
0.957,5.307,37.986
0.958,5.345,37.84
0.959,5.382,37.691
0.96,5.42,37.54
0.961,5.457,37.386
0.962,5.495,37.229
0.963,5.532,37.069
0.964,5.569,36.906
0.965,5.606,36.74
0.966,5.642,36.571
0.967,5.679,36.399
0.968,5.715,36.223
0.969,5.751,36.044
0.97,5.787,35.862
0.971,5.823,35.676
0.972,5.859,35.487
0.973,5.894,35.294
0.974,5.929,35.098
0.975,5.964,34.898
0.976,5.999,34.694
0.977,6.034,34.488
0.978,6.068,34.277
0.979,6.102,34.063
0.98,6.136,33.846
0.981,6.17,33.625
0.982,6.203,33.401
0.983,6.237,33.173
0.984,6.27,32.941
0.985,0.019,32.707
0.986,0.052,32.468
0.987,0.084,32.227
0.988,0.116,31.982
0.989,0.148,31.734
0.99,0.18,31.483
0.991,0.211,31.228
0.992,0.242,30.97
0.993,0.273,30.71
0.994,0.304,30.446
0.995,0.334,30.179
0.996,0.364,29.91
0.997,0.394,29.637
0.998,0.423,29.362
0.999,0.453,29.084
1.0,0.481,28.804
1.001,0.51,28.521
1.002,0.539,28.235
1.003,0.567,27.947
1.004,0.594,27.657
1.005,0.622,27.364
1.006,0.649,27.069
1.007,0.676,26.772
1.008,0.703,26.473
1.009,0.729,26.172
1.01,0.755,25.869
1.011,0.781,25.564
1.012,0.806,25.258
1.013,0.831,24.95
1.014,0.856,24.64
1.015,0.881,24.328
1.016,0.905,24.015
1.017,0.929,23.701
1.018,0.952,23.385
1.019,0.975,23.068
1.02,0.998,22.75
1.021,1.021,22.43
1.022,1.043,22.11
1.023,1.065,21.788
1.024,1.087,21.465
1.025,1.108,21.142
1.026,1.129,20.818
1.027,1.15,20.492
1.028,1.17,20.166
1.029,1.19,19.84
1.03,1.21,19.513
1.031,1.229,19.185
1.032,1.248,18.856
1.033,1.267,18.527
1.034,1.285,18.198
1.035,1.303,17.868
1.036,1.321,17.538
1.037,1.338,17.207
1.038,1.355,16.876
1.039,1.372,16.545
1.04,1.388,16.214
1.041,1.404,15.882
1.042,1.42,15.55
1.043,1.435,15.218
1.044,1.45,14.886
1.045,1.465,14.554
1.046,1.48,14.222
1.047,1.494,13.89
1.048,1.507,13.558
1.049,1.521,13.226
1.05,1.534,12.894
1.051,1.547,12.562
1.052,1.559,12.23
1.053,1.571,11.898
1.054,1.583,11.566
1.055,1.594,11.234
1.056,1.605,10.902
1.057,1.616,10.571
1.058,1.626,10.24
1.059,1.636,9.909
1.06,1.646,9.578
1.061,1.656,9.247
1.062,1.665,8.916
1.063,1.673,8.586
1.064,1.682,8.255
1.065,1.69,7.925
1.066,1.698,7.596
1.067,1.705,7.266
1.068,1.712,6.936
1.069,1.719,6.607
1.07,1.725,6.278
1.071,1.732,5.949
1.072,1.737,5.621
1.073,1.743,5.292
1.074,1.748,4.964
1.075,1.753,4.636
1.076,1.757,4.308
1.077,1.761,3.98
1.078,1.765,3.653
1.079,1.769,3.325
1.08,1.772,2.998
1.081,1.775,2.671
1.082,1.777,2.344
1.083,1.779,2.018
1.084,1.781,1.691
1.085,1.783,1.365
1.086,1.784,1.039
1.087,1.785,0.713
1.088,1.785,0.387
1.089,1.786,0.061
1.09,1.785,-0.265
1.091,1.785,-0.59
1.092,1.784,-0.916
1.093,1.783,-1.241
1.094,1.782,-1.567
1.095,1.78,-1.892
1.096,1.778,-2.217
1.097,1.776,-2.542
1.098,1.773,-2.867
1.099,1.77,-3.192
1.1,1.767,-3.517
1.101,1.763,-3.842
1.102,1.759,-4.167
1.103,1.755,-4.491
1.104,1.75,-4.816
1.105,1.745,-5.141
1.106,1.74,-5.465
1.107,1.734,-5.79
1.108,1.728,-6.114
1.109,1.722,-6.439
1.11,1.715,-6.763
1.111,1.708,-7.088
1.112,1.701,-7.412
1.113,1.693,-7.736
1.114,1.685,-8.061
1.115,1.677,-8.385
1.116,1.669,-8.709
1.117,1.66,-9.033
1.118,1.651,-9.357
1.119,1.641,-9.682
1.12,1.631,-10.005
1.121,1.621,-10.329
1.122,1.611,-10.653
1.123,1.6,-10.977
1.124,1.589,-11.3
1.125,1.577,-11.624
1.126,1.565,-11.947
1.127,1.553,-12.27
1.128,1.541,-12.593
1.129,1.528,-12.916
1.13,1.515,-13.239
1.131,1.502,-13.561
1.132,1.488,-13.883
1.133,1.474,-14.205
1.134,1.46,-14.527
1.135,1.445,-14.848
1.136,1.43,-15.169
1.137,1.414,-15.49
1.138,1.399,-15.81
1.139,1.383,-16.13
1.14,1.367,-16.45
1.141,1.35,-16.768
1.142,1.333,-17.087
1.143,1.316,-17.405
1.144,1.298,-17.722
1.145,1.28,-18.039
1.146,1.262,-18.355
1.147,1.244,-18.67
1.148,1.225,-18.985
1.149,1.206,-19.299
1.15,1.186,-19.612
1.151,1.166,-19.924
1.152,1.146,-20.235
1.153,1.126,-20.545
1.154,1.105,-20.855
1.155,1.084,-21.163
1.156,1.063,-21.47
1.157,1.041,-21.776
1.158,1.019,-22.081
1.159,0.997,-22.384
